student_id,student_name,year,batch,branch,cgpa,placement_status,is_placed,company,placed_type,ppc_verification,package_lpa
1501,Student 1501,2024,2024-7633,EE,7.88,Rejected,0,,,Not Verified,0.0
1502,Student 1502,2024,2024-7830,EE,7.01,Shortlisted,0,,,Pending,0.0
1503,Student 1503,2024,2024-7605,ECE,7.99,In Process,0,,,Not Verified,0.0
1504,Student 1504,2024,2024-7760,ME,7.4,Selected,1,Google,Self Placed,Pending,10.0
1505,Student 1505,2024,2024-7661,EE,8.04,In Process,0,,,Not Verified,0.0
1506,Student 1506,2024,2024-7699,CE,8.5,Shortlisted,0,,,Pending,0.0
1507,Student 1507,2024,2024-7757,CSE,8.65,Selected,1,Microsoft,T&P Placed,Verified,6.0
1508,Student 1508,2024,2024-7836,ME,6.93,Selected,1,NVIDIA,Self Placed,Verified,24.0
1509,Student 1509,2024,2024-7629,CSE,9.14,Rejected,0,,,Verified,0.0
1510,Student 1510,2024,2024-7657,ECE,10.0,Selected,1,Capgemini,BP Placed,Pending,9.5
1511,Student 1511,2024,2024-7609,CSE,5.24,In Process,0,,,Not Verified,0.0
1512,Student 1512,2024,2024-7619,ME,7.05,Selected,1,TCS,T&P Placed,Verified,9.0
1513,Student 1513,2024,2024-7857,CE,7.48,Rejected,0,,,Not Verified,0.0
1514,Student 1514,2024,2024-7780,ECE,8.48,Selected,1,Databricks,Self Placed,Not Joined,8.0
1515,Student 1515,2024,2024-7647,ME,7.51,Interview,0,,,Not Verified,0.0
1516,Student 1516,2024,2024-7646,ECE,6.46,In Process,0,,,Not Verified,0.0
1517,Student 1517,2024,2024-7890,ECE,7.53,In Process,0,,,Verified,0.0
1518,Student 1518,2024,2024-7691,ECE,9.62,Rejected,0,,,Not Verified,0.0
1519,Student 1519,2024,2024-7662,CE,10.0,Rejected,0,,,Not Verified,0.0
1520,Student 1520,2024,2024-7826,CSE,5.52,In Process,0,,,Not Verified,0.0
1521,Student 1521,2024,2024-7646,EE,8.62,Selected,1,Siemens,Off Campus Placed,Verified,12.0
1522,Student 1522,2024,2024-7897,CSE,8.27,Rejected,0,,,Not Verified,0.0
1523,Student 1523,2024,2024-7721,CE,7.51,Selected,1,TCS,BP Placed,Pending,17.0
1524,Student 1524,2024,2024-7800,CSE,9.0,Rejected,0,,,Not Verified,0.0
1525,Student 1525,2024,2024-7628,ME,8.13,Selected,1,Wipro,T&P Placed,Not Verified,18.0
1526,Student 1526,2024,2024-7616,ME,7.94,Selected,1,Wipro,Self Placed,Pending,6.5
1527,Student 1527,2024,2024-7699,EE,7.5,Selected,1,Deloitte,Self Placed,Verified,24.2
1528,Student 1528,2024,2024-7777,ECE,8.24,Rejected,0,,,Not Verified,0.0
1529,Student 1529,2024,2024-7791,CE,7.83,Interview,0,,,Pending,0.0
1530,Student 1530,2024,2024-7803,ECE,9.1,Selected,1,Deloitte,T&P Placed,Verified,9.2
1531,Student 1531,2024,2024-7631,CSE,8.54,Interview,0,,,Pending,0.0
1532,Student 1532,2024,2024-7859,ECE,8.7,In Process,0,,,Not Verified,0.0
1533,Student 1533,2024,2024-7851,ECE,7.38,Selected,1,Databricks,Off Campus Placed,Verified,9.5
1534,Student 1534,2024,2024-7721,CSE,8.54,In Process,0,,,Not Verified,0.0
1535,Student 1535,2024,2024-7714,CE,8.19,Selected,1,Amazon,Self Placed,Verified,25.0
1536,Student 1536,2024,2024-7897,EE,7.38,In Process,0,,,Not Verified,0.0
1537,Student 1537,2024,2024-7691,CE,8.09,Shortlisted,0,,,Pending,0.0
1538,Student 1538,2024,2024-7718,ECE,9.09,In Process,0,,,Pending,0.0
1539,Student 1539,2024,2024-7764,CE,6.52,Interview,0,,,Not Verified,0.0
1540,Student 1540,2024,2024-7783,CE,8.09,Selected,1,Databricks,Self Placed,Verified,12.0
1541,Student 1541,2024,2024-7641,CSE,5.44,Rejected,0,,,Not Verified,0.0
1542,Student 1542,2024,2024-7600,CE,9.12,Selected,1,TCS,Off Campus Placed,Verified,12.5
1543,Student 1543,2024,2024-7794,CSE,8.26,Rejected,0,,,Not Verified,0.0
1544,Student 1544,2024,2024-7755,EE,7.44,Selected,1,Databricks,T&P Placed,Verified,6.0
1545,Student 1545,2024,2024-7637,ECE,7.59,Selected,1,Databricks,BP Placed,Pending,8.0
1546,Student 1546,2024,2024-7857,CSE,7.86,Interview,0,,,Not Verified,0.0
1547,Student 1547,2024,2024-7793,ME,6.66,Rejected,0,,,Not Verified,0.0
1548,Student 1548,2024,2024-7701,CSE,8.31,Interview,0,,,Not Verified,0.0
1549,Student 1549,2024,2024-7815,CE,7.02,Selected,1,Amazon,T&P Placed,Verified,8.0
1550,Student 1550,2024,2024-7704,ECE,6.34,Shortlisted,0,,,Pending,0.0
1551,Student 1551,2024,2024-7658,EE,7.2,Selected,1,Deloitte,Off Campus Placed,Not Verified,10.5
1552,Student 1552,2024,2024-7627,CSE,6.67,Selected,1,Amazon,Self Placed,Pending,18.0
1553,Student 1553,2024,2024-7644,EE,6.68,In Process,0,,,Pending,0.0
1554,Student 1554,2024,2024-7655,ECE,8.86,Shortlisted,0,,,Not Verified,0.0
1555,Student 1555,2024,2024-7880,CSE,10.0,Rejected,0,,,Not Verified,0.0
1556,Student 1556,2024,2024-7836,ME,8.83,Rejected,0,,,Not Joined,0.0
1557,Student 1557,2024,2024-7778,ME,7.91,Selected,1,Microsoft,BP Placed,Verified,10.0
1558,Student 1558,2024,2024-7787,ECE,7.11,Selected,1,Amazon,BP Placed,Verified,28.0
1559,Student 1559,2024,2024-7871,CSE,6.5,Interview,0,,,Not Verified,0.0
1560,Student 1560,2024,2024-7723,ME,6.96,Selected,1,Accenture,Self Placed,Pending,24.5
